file_accession	tier	file_set	donors	days	content_type	file_format	size_bytes	md5sum	download_url	s3_uri
IGVFFI0910TCCP	raw	IGVFDS6852SKAC	C38	0	reads	fastq	1665506518	7ae12d321be3390c0e5b4c555b31fae9	https://api.data.igvf.org/sequence-files/IGVFFI0910TCCP/@@download/IGVFFI0910TCCP.fastq.gz	s3://igvf-public/2026/08/05/b41f63ec-4ca8-4a39-bb64-fd19ba0e2a0c/IGVFFI0910TCCP.fastq.gz
IGVFFI1732FPBZ	raw	IGVFDS6852SKAC	C38	0	reads	fastq	1653251382	52a7c0970b29ac0807d99180a050d4ac	https://api.data.igvf.org/sequence-files/IGVFFI1732FPBZ/@@download/IGVFFI1732FPBZ.fastq.gz	s3://igvf-public/2026/08/05/d6b1fd8b-1443-4c65-83bf-a48e6fb37e93/IGVFFI1732FPBZ.fastq.gz
IGVFFI1994YANQ	raw	IGVFDS6852SKAC	C38	0	reads	fastq	1729633652	b6a9c7c1d3217c35db39e90e70e23b3c	https://api.data.igvf.org/sequence-files/IGVFFI1994YANQ/@@download/IGVFFI1994YANQ.fastq.gz	s3://igvf-public/2026/08/05/221af7ff-5831-4e85-8da9-5dd51d7ccf2d/IGVFFI1994YANQ.fastq.gz
IGVFFI2274AOTZ	raw	IGVFDS6852SKAC	C38	0	reads	fastq	1519957663	62cf404914d5fb2c5c6ae49de90e6972	https://api.data.igvf.org/sequence-files/IGVFFI2274AOTZ/@@download/IGVFFI2274AOTZ.fastq.gz	s3://igvf-public/2026/08/06/db7dfd89-8c7c-4538-ac1a-f7aa7d5f1c23/IGVFFI2274AOTZ.fastq.gz
IGVFFI2493MENE	raw	IGVFDS6852SKAC	C38	0	reads	fastq	1679045822	3b0b72e16996d83e95cbf7fb33ea842f	https://api.data.igvf.org/sequence-files/IGVFFI2493MENE/@@download/IGVFFI2493MENE.fastq.gz	s3://igvf-public/2026/08/05/b5f29408-6af2-446a-bde9-1038e0554f3c/IGVFFI2493MENE.fastq.gz
IGVFFI2671GWJB	raw	IGVFDS6852SKAC	C38	0	reads	fastq	1667864552	b4fd06d1547c31b05e91d14db85dbbb8	https://api.data.igvf.org/sequence-files/IGVFFI2671GWJB/@@download/IGVFFI2671GWJB.fastq.gz	s3://igvf-public/2026/08/05/f1959f35-d898-4e72-b875-1a5b453aa9e6/IGVFFI2671GWJB.fastq.gz
IGVFFI2676SHSN	raw	IGVFDS6852SKAC	C38	0	reads	fastq	1522129751	7e60c7e9b2feeb5cf68c605bbf084c05	https://api.data.igvf.org/sequence-files/IGVFFI2676SHSN/@@download/IGVFFI2676SHSN.fastq.gz	s3://igvf-public/2026/08/06/2d53a2f7-101a-4553-bbeb-4d8c556e4ba2/IGVFFI2676SHSN.fastq.gz
IGVFFI2725SNUF	raw	IGVFDS6852SKAC	C38	0	reads	fastq	1569209290	38ad1907557f6809abd5bbf26a4e3b5a	https://api.data.igvf.org/sequence-files/IGVFFI2725SNUF/@@download/IGVFFI2725SNUF.fastq.gz	s3://igvf-public/2026/08/06/673dcac5-0067-4b3b-8124-97960aae8da6/IGVFFI2725SNUF.fastq.gz
IGVFFI3024UULG	raw	IGVFDS6852SKAC	C38	0	reads	fastq	1650459058	4d520c9055cf93fa6ef4e09725e6730e	https://api.data.igvf.org/sequence-files/IGVFFI3024UULG/@@download/IGVFFI3024UULG.fastq.gz	s3://igvf-public/2026/08/05/9a87235e-c47b-4f67-8939-6281050d69ce/IGVFFI3024UULG.fastq.gz
IGVFFI3393QEOY	raw	IGVFDS6852SKAC	C38	0	reads	fastq	1739570283	2d41cade5c4e9da2ceead469f62dd842	https://api.data.igvf.org/sequence-files/IGVFFI3393QEOY/@@download/IGVFFI3393QEOY.fastq.gz	s3://igvf-public/2026/08/05/db9fc712-b554-43e7-a867-75cb38a2e6d0/IGVFFI3393QEOY.fastq.gz
IGVFFI3480GDHG	raw	IGVFDS6852SKAC	C38	0	reads	fastq	1552203985	f1c35c2aea3a90aeb4951d2a2c0cb15b	https://api.data.igvf.org/sequence-files/IGVFFI3480GDHG/@@download/IGVFFI3480GDHG.fastq.gz	s3://igvf-public/2026/08/05/41684bbe-4499-4256-8a0b-821a7e6ae03e/IGVFFI3480GDHG.fastq.gz
IGVFFI3549WQIF	raw	IGVFDS6852SKAC	C38	0	reads	fastq	1582695536	c697f069f83361c054cebd1dd658ee9c	https://api.data.igvf.org/sequence-files/IGVFFI3549WQIF/@@download/IGVFFI3549WQIF.fastq.gz	s3://igvf-public/2026/08/06/7cc78779-7cb6-4d7e-9154-5eca6d9aedbb/IGVFFI3549WQIF.fastq.gz
IGVFFI3677DAGY	raw	IGVFDS6852SKAC	C38	0	reads	fastq	1566878595	1bbe6826a5466ac69eaa7609627dd651	https://api.data.igvf.org/sequence-files/IGVFFI3677DAGY/@@download/IGVFFI3677DAGY.fastq.gz	s3://igvf-public/2026/08/05/11442b6d-218b-409b-bcc2-3cc6f3741882/IGVFFI3677DAGY.fastq.gz
IGVFFI3759DOHC	raw	IGVFDS6852SKAC	C38	0	reads	fastq	1528889841	e5949b309ab534eec961cd3a340cf081	https://api.data.igvf.org/sequence-files/IGVFFI3759DOHC/@@download/IGVFFI3759DOHC.fastq.gz	s3://igvf-public/2026/08/06/9a34de10-1e7b-4403-8c79-c455a3442e47/IGVFFI3759DOHC.fastq.gz
IGVFFI3806XMJH	raw	IGVFDS6852SKAC	C38	0	reads	fastq	1575922796	b9f774e13f99b5fffd3bf3cbe9f57a61	https://api.data.igvf.org/sequence-files/IGVFFI3806XMJH/@@download/IGVFFI3806XMJH.fastq.gz	s3://igvf-public/2026/08/06/7f400204-502d-4856-aca0-4a3d11ca629e/IGVFFI3806XMJH.fastq.gz
IGVFFI4228VGZK	raw	IGVFDS6852SKAC	C38	0	reads	fastq	1570182687	58e84f89d52a59c63a7645fcdc40cbfe	https://api.data.igvf.org/sequence-files/IGVFFI4228VGZK/@@download/IGVFFI4228VGZK.fastq.gz	s3://igvf-public/2026/08/06/b69b552d-efae-4667-9feb-e4363ebee365/IGVFFI4228VGZK.fastq.gz
IGVFFI4372ONBK	raw	IGVFDS6852SKAC	C38	0	reads	fastq	1556502418	dc60eb58731fb0bbc255024ec561006b	https://api.data.igvf.org/sequence-files/IGVFFI4372ONBK/@@download/IGVFFI4372ONBK.fastq.gz	s3://igvf-public/2026/08/06/936487c4-cc8c-450a-84b8-9aa15bd63195/IGVFFI4372ONBK.fastq.gz
IGVFFI4668TRRB	raw	IGVFDS6852SKAC	C38	0	reads	fastq	1561204386	99420d00907e3a4023a4c29378c8e7b3	https://api.data.igvf.org/sequence-files/IGVFFI4668TRRB/@@download/IGVFFI4668TRRB.fastq.gz	s3://igvf-public/2026/08/06/2731cca0-caff-4e2c-b934-2fb8278c42a2/IGVFFI4668TRRB.fastq.gz
IGVFFI5282FJUI	raw	IGVFDS6852SKAC	C38	0	reads	fastq	1596147722	6b52ac5fb5d7ac19e383366602c6e6b7	https://api.data.igvf.org/sequence-files/IGVFFI5282FJUI/@@download/IGVFFI5282FJUI.fastq.gz	s3://igvf-public/2026/08/06/fa8791be-9cd0-4962-8f65-70d67caaf26f/IGVFFI5282FJUI.fastq.gz
IGVFFI6201SWWC	raw	IGVFDS6852SKAC	C38	0	reads	fastq	1652093529	3e9753a74ade195cad98c529cf392c74	https://api.data.igvf.org/sequence-files/IGVFFI6201SWWC/@@download/IGVFFI6201SWWC.fastq.gz	s3://igvf-public/2026/08/05/ee7cf431-b2be-41c7-be67-334d1b0c1c07/IGVFFI6201SWWC.fastq.gz
IGVFFI6331NWNZ	raw	IGVFDS6852SKAC	C38	0	reads	fastq	1760124661	63b21b8137062fc4bb1a691ed6a9b283	https://api.data.igvf.org/sequence-files/IGVFFI6331NWNZ/@@download/IGVFFI6331NWNZ.fastq.gz	s3://igvf-public/2026/08/05/b97b8a79-622b-4b0a-9691-a99db894b2d6/IGVFFI6331NWNZ.fastq.gz
IGVFFI6513VNAU	raw	IGVFDS6852SKAC	C38	0	reads	fastq	1699779709	4629f3bda820f947271b94a77550587b	https://api.data.igvf.org/sequence-files/IGVFFI6513VNAU/@@download/IGVFFI6513VNAU.fastq.gz	s3://igvf-public/2026/08/05/f7f3ebf8-e046-49c2-ac59-cf91733d2592/IGVFFI6513VNAU.fastq.gz
IGVFFI7338EIBX	raw	IGVFDS6852SKAC	C38	0	reads	fastq	1594897238	f79e34f325e5f2fb00e2d8bb21d75efa	https://api.data.igvf.org/sequence-files/IGVFFI7338EIBX/@@download/IGVFFI7338EIBX.fastq.gz	s3://igvf-public/2026/08/06/855617fc-8b92-401e-8b23-959f1b7f01fc/IGVFFI7338EIBX.fastq.gz
IGVFFI7862BSPY	raw	IGVFDS6852SKAC	C38	0	reads	fastq	1593115098	0aab78b957bb148ed7f329ce85346052	https://api.data.igvf.org/sequence-files/IGVFFI7862BSPY/@@download/IGVFFI7862BSPY.fastq.gz	s3://igvf-public/2026/08/06/a3a6d20a-972b-4174-a9e3-9de4a82bbd06/IGVFFI7862BSPY.fastq.gz
IGVFFI8174LWXT	raw	IGVFDS6852SKAC	C38	0	reads	fastq	1671692147	2441df424e2fa7cfe3bd79638f3ecdd3	https://api.data.igvf.org/sequence-files/IGVFFI8174LWXT/@@download/IGVFFI8174LWXT.fastq.gz	s3://igvf-public/2026/08/05/382749e9-ba7a-4582-83d1-f17603938a2a/IGVFFI8174LWXT.fastq.gz
IGVFFI8303PIWE	raw	IGVFDS6852SKAC	C38	0	reads	fastq	1580859595	fc54adc3d2b0e97159424ab7398b34f4	https://api.data.igvf.org/sequence-files/IGVFFI8303PIWE/@@download/IGVFFI8303PIWE.fastq.gz	s3://igvf-public/2026/08/06/e3a0a0a8-750b-44bb-8087-21445bc27125/IGVFFI8303PIWE.fastq.gz
IGVFFI9666ILHJ	raw	IGVFDS6852SKAC	C38	0	reads	fastq	1535171616	bbd39bb03fbde735b9cae8422d60419c	https://api.data.igvf.org/sequence-files/IGVFFI9666ILHJ/@@download/IGVFFI9666ILHJ.fastq.gz	s3://igvf-public/2026/08/06/b141d463-38ed-4b54-892f-c81ffc750db6/IGVFFI9666ILHJ.fastq.gz
IGVFFI0107LBCZ	raw	IGVFDS7691YADM	C39	0	reads	fastq	1731723123	5ed55e609ca1db568c290578c45880ee	https://api.data.igvf.org/sequence-files/IGVFFI0107LBCZ/@@download/IGVFFI0107LBCZ.fastq.gz	s3://igvf-public/2026/08/05/a8ad80f1-22c1-46bc-9140-b725a4b3237a/IGVFFI0107LBCZ.fastq.gz
IGVFFI0571NNMW	raw	IGVFDS7691YADM	C39	0	reads	fastq	1723018589	8f9bda9860f179059dd320ee84f8a139	https://api.data.igvf.org/sequence-files/IGVFFI0571NNMW/@@download/IGVFFI0571NNMW.fastq.gz	s3://igvf-public/2026/08/05/a3d9725d-4cbf-4bc3-8532-bbe831d425f7/IGVFFI0571NNMW.fastq.gz
IGVFFI1140DCPE	raw	IGVFDS7691YADM	C39	0	reads	fastq	1810076466	fd0b03bc79cf60f67a88a203d9e2ee00	https://api.data.igvf.org/sequence-files/IGVFFI1140DCPE/@@download/IGVFFI1140DCPE.fastq.gz	s3://igvf-public/2026/08/06/976b25f0-993c-4587-a336-dff0f0752563/IGVFFI1140DCPE.fastq.gz
IGVFFI1299GXJD	raw	IGVFDS7691YADM	C39	0	reads	fastq	1838499466	c9aaf04414dd8f7189572deffc64f0c6	https://api.data.igvf.org/sequence-files/IGVFFI1299GXJD/@@download/IGVFFI1299GXJD.fastq.gz	s3://igvf-public/2026/08/06/cb287150-24f0-48a1-a115-e4c445963d4f/IGVFFI1299GXJD.fastq.gz
IGVFFI1443ORLP	raw	IGVFDS7691YADM	C39	0	reads	fastq	1722055694	3c84e6508dc1600248796bf62db5cfb2	https://api.data.igvf.org/sequence-files/IGVFFI1443ORLP/@@download/IGVFFI1443ORLP.fastq.gz	s3://igvf-public/2026/08/05/70378a7d-777c-4b17-a47d-20e6e9a63c2b/IGVFFI1443ORLP.fastq.gz
IGVFFI1985ZSJF	raw	IGVFDS7691YADM	C39	0	reads	fastq	1654313342	cdaa90ec6a59b161b2c10ebce57b5800	https://api.data.igvf.org/sequence-files/IGVFFI1985ZSJF/@@download/IGVFFI1985ZSJF.fastq.gz	s3://igvf-public/2026/08/05/3d6a2b29-637b-4a35-b09b-3933d424e23c/IGVFFI1985ZSJF.fastq.gz
IGVFFI2252KVWF	raw	IGVFDS7691YADM	C39	0	reads	fastq	1805697161	3fa87a3a063903250aa30ec0b2188b83	https://api.data.igvf.org/sequence-files/IGVFFI2252KVWF/@@download/IGVFFI2252KVWF.fastq.gz	s3://igvf-public/2026/08/06/47934f54-4f41-4d98-bb42-b3aaab0acd2c/IGVFFI2252KVWF.fastq.gz
IGVFFI2309NSLE	raw	IGVFDS7691YADM	C39	0	reads	fastq	1750713310	34ea1d7f2757045fd83cb415d6646053	https://api.data.igvf.org/sequence-files/IGVFFI2309NSLE/@@download/IGVFFI2309NSLE.fastq.gz	s3://igvf-public/2026/08/06/5ba5191f-937c-461e-ac93-307cfb1a0951/IGVFFI2309NSLE.fastq.gz
IGVFFI3131ELUR	raw	IGVFDS7691YADM	C39	0	reads	fastq	1819855238	d1a92986cfa9aa1fa8fbae05c78689d7	https://api.data.igvf.org/sequence-files/IGVFFI3131ELUR/@@download/IGVFFI3131ELUR.fastq.gz	s3://igvf-public/2026/08/06/50bd8e8a-d393-43b5-a094-2befc7564e49/IGVFFI3131ELUR.fastq.gz
IGVFFI4670RSYN	raw	IGVFDS7691YADM	C39	0	reads	fastq	1754685521	0a7cd46b086ddc95effd9c69e4626834	https://api.data.igvf.org/sequence-files/IGVFFI4670RSYN/@@download/IGVFFI4670RSYN.fastq.gz	s3://igvf-public/2026/08/06/ba10cf39-61d5-430d-b4a1-572d390ac6c5/IGVFFI4670RSYN.fastq.gz
IGVFFI4763WVFO	raw	IGVFDS7691YADM	C39	0	reads	fastq	1807104934	c1dce2a9668e0f0c05733fc27c58386a	https://api.data.igvf.org/sequence-files/IGVFFI4763WVFO/@@download/IGVFFI4763WVFO.fastq.gz	s3://igvf-public/2026/08/06/f9fb20f3-f02b-4cd7-b615-f41d19a24e6e/IGVFFI4763WVFO.fastq.gz
IGVFFI4978RNIH	raw	IGVFDS7691YADM	C39	0	reads	fastq	1656209599	63f6c587002e0ae138963b44e809e0e4	https://api.data.igvf.org/sequence-files/IGVFFI4978RNIH/@@download/IGVFFI4978RNIH.fastq.gz	s3://igvf-public/2026/08/05/cb2ce6c2-9390-4f84-afa5-cdabae45b2cf/IGVFFI4978RNIH.fastq.gz
IGVFFI5031UHWF	raw	IGVFDS7691YADM	C39	0	reads	fastq	1735449646	93f5b21ba5cbc4ad67abceb6cc9ab7e0	https://api.data.igvf.org/sequence-files/IGVFFI5031UHWF/@@download/IGVFFI5031UHWF.fastq.gz	s3://igvf-public/2026/08/05/71af51aa-f291-469e-8f4d-4462a56d282b/IGVFFI5031UHWF.fastq.gz
IGVFFI5179NGRE	raw	IGVFDS7691YADM	C39	0	reads	fastq	1867330109	50996aecc98cbbe957b5fc56c5f04879	https://api.data.igvf.org/sequence-files/IGVFFI5179NGRE/@@download/IGVFFI5179NGRE.fastq.gz	s3://igvf-public/2026/08/06/f5a2173a-cc25-4da6-8702-c3e9f56e593c/IGVFFI5179NGRE.fastq.gz
IGVFFI5535DIMB	raw	IGVFDS7691YADM	C39	0	reads	fastq	1806404280	1310f899c132981f68edef603f1440f4	https://api.data.igvf.org/sequence-files/IGVFFI5535DIMB/@@download/IGVFFI5535DIMB.fastq.gz	s3://igvf-public/2026/08/06/8c847441-1fbb-4bbb-bf18-02b9a09aa095/IGVFFI5535DIMB.fastq.gz
IGVFFI5761MMZP	raw	IGVFDS7691YADM	C39	0	reads	fastq	1720012618	a7d8364911ec057a965028ee066b5094	https://api.data.igvf.org/sequence-files/IGVFFI5761MMZP/@@download/IGVFFI5761MMZP.fastq.gz	s3://igvf-public/2026/08/05/6e387d46-9154-4e45-bff9-b1cd88d87d9d/IGVFFI5761MMZP.fastq.gz
IGVFFI5779DIBO	raw	IGVFDS7691YADM	C39	0	reads	fastq	1864167155	c7fcc6ed9fb147755da4288099c1a4fc	https://api.data.igvf.org/sequence-files/IGVFFI5779DIBO/@@download/IGVFFI5779DIBO.fastq.gz	s3://igvf-public/2026/08/06/c8503cfe-1b7a-42d1-8abc-e65dfbb50ea1/IGVFFI5779DIBO.fastq.gz
IGVFFI6365VWOI	raw	IGVFDS7691YADM	C39	0	reads	fastq	1723624796	188dcc9b1d0bf5b93b9999b8fdda52e3	https://api.data.igvf.org/sequence-files/IGVFFI6365VWOI/@@download/IGVFFI6365VWOI.fastq.gz	s3://igvf-public/2026/08/05/88e9ad30-33de-46d5-ae14-98d8b711e88f/IGVFFI6365VWOI.fastq.gz
IGVFFI6809XCTY	raw	IGVFDS7691YADM	C39	0	reads	fastq	1730246977	6f579db5bf48eb9bd4760073b1989a1a	https://api.data.igvf.org/sequence-files/IGVFFI6809XCTY/@@download/IGVFFI6809XCTY.fastq.gz	s3://igvf-public/2026/08/05/1e03b29e-ce4c-4dec-87ee-3d430272b6f3/IGVFFI6809XCTY.fastq.gz
IGVFFI6906RXNB	raw	IGVFDS7691YADM	C39	0	reads	fastq	1845798217	13b06613577b491e6e7f23ec804a6818	https://api.data.igvf.org/sequence-files/IGVFFI6906RXNB/@@download/IGVFFI6906RXNB.fastq.gz	s3://igvf-public/2026/08/06/02c5bde9-c3fa-4886-8cb6-6080889293f9/IGVFFI6906RXNB.fastq.gz
IGVFFI7112XQLR	raw	IGVFDS7691YADM	C39	0	reads	fastq	1799313460	80ddc341bf2105001f83a71380117801	https://api.data.igvf.org/sequence-files/IGVFFI7112XQLR/@@download/IGVFFI7112XQLR.fastq.gz	s3://igvf-public/2026/08/06/134d5575-0a32-4762-a72a-4b3823c1cd25/IGVFFI7112XQLR.fastq.gz
IGVFFI7173EQOL	raw	IGVFDS7691YADM	C39	0	reads	fastq	1733805882	fcb1e0b35f67c65e682d541ec6a1fbdb	https://api.data.igvf.org/sequence-files/IGVFFI7173EQOL/@@download/IGVFFI7173EQOL.fastq.gz	s3://igvf-public/2026/08/05/13307477-e452-4654-ac7b-8e438ed93991/IGVFFI7173EQOL.fastq.gz
IGVFFI7554PQJK	raw	IGVFDS7691YADM	C39	0	reads	fastq	1873690438	4fbf0a6cb2746c89d87e622d627f4804	https://api.data.igvf.org/sequence-files/IGVFFI7554PQJK/@@download/IGVFFI7554PQJK.fastq.gz	s3://igvf-public/2026/08/06/5fc70162-2bfa-4e70-a4dd-67577403ffef/IGVFFI7554PQJK.fastq.gz
IGVFFI8024DGIV	raw	IGVFDS7691YADM	C39	0	reads	fastq	1667757301	80921546e772953ada34ab95a27cb13a	https://api.data.igvf.org/sequence-files/IGVFFI8024DGIV/@@download/IGVFFI8024DGIV.fastq.gz	s3://igvf-public/2026/08/05/b43bd4f1-08a6-457c-ae6b-aef93ac17f6b/IGVFFI8024DGIV.fastq.gz
IGVFFI8166STZR	raw	IGVFDS7691YADM	C39	0	reads	fastq	1718079555	8dc98ad3f76a07e9146ff6b1ad0a48ae	https://api.data.igvf.org/sequence-files/IGVFFI8166STZR/@@download/IGVFFI8166STZR.fastq.gz	s3://igvf-public/2026/08/05/6378ee77-3ee5-43e6-9409-4fc610dde885/IGVFFI8166STZR.fastq.gz
IGVFFI8418DALS	raw	IGVFDS7691YADM	C39	0	reads	fastq	1884600830	f56e26b28155ac2b5b37592ea0d49044	https://api.data.igvf.org/sequence-files/IGVFFI8418DALS/@@download/IGVFFI8418DALS.fastq.gz	s3://igvf-public/2026/08/06/a23b8d6d-4f2b-4f4f-b37b-3d998e52df0a/IGVFFI8418DALS.fastq.gz
IGVFFI8733DRRZ	raw	IGVFDS7691YADM	C39	0	reads	fastq	1738815813	d0ff40125e3a59dd429142a80ebe9594	https://api.data.igvf.org/sequence-files/IGVFFI8733DRRZ/@@download/IGVFFI8733DRRZ.fastq.gz	s3://igvf-public/2026/08/05/4659653a-b4fe-4356-b040-a48b36c3b91d/IGVFFI8733DRRZ.fastq.gz
IGVFFI8945KJAG	raw	IGVFDS7691YADM	C39	0	reads	fastq	1730052869	433a0267e5700413e79bc7cc829ab35b	https://api.data.igvf.org/sequence-files/IGVFFI8945KJAG/@@download/IGVFFI8945KJAG.fastq.gz	s3://igvf-public/2026/08/05/9f11f15f-ff62-4ddb-9051-ca1924932af6/IGVFFI8945KJAG.fastq.gz
IGVFFI9549MPRO	raw	IGVFDS7691YADM	C39	0	reads	fastq	1807422552	ede76d2cd30d4145a68147e801044067	https://api.data.igvf.org/sequence-files/IGVFFI9549MPRO/@@download/IGVFFI9549MPRO.fastq.gz	s3://igvf-public/2026/08/06/a745d674-c6ed-4665-a6c1-9636e9e134fa/IGVFFI9549MPRO.fastq.gz
IGVFFI9587BPME	raw	IGVFDS7691YADM	C39	0	reads	fastq	1886065841	3960336e5322501b1e76bec871e80f1d	https://api.data.igvf.org/sequence-files/IGVFFI9587BPME/@@download/IGVFFI9587BPME.fastq.gz	s3://igvf-public/2026/08/06/962e158b-59fa-4328-9e0d-cf46f0131e34/IGVFFI9587BPME.fastq.gz
IGVFFI9662XLXD	raw	IGVFDS7691YADM	C39	0	reads	fastq	1660569966	c2c3f16cd25bb02cd14bed69c3db4387	https://api.data.igvf.org/sequence-files/IGVFFI9662XLXD/@@download/IGVFFI9662XLXD.fastq.gz	s3://igvf-public/2026/08/05/3ecc904f-c9e6-4705-940f-d08c31b5c091/IGVFFI9662XLXD.fastq.gz
IGVFFI9986FJPY	raw	IGVFDS7691YADM	C39	0	reads	fastq	1711798816	2df5376c9b0be62468ea9c471c31fe6b	https://api.data.igvf.org/sequence-files/IGVFFI9986FJPY/@@download/IGVFFI9986FJPY.fastq.gz	s3://igvf-public/2026/08/05/8d03f338-b22c-407b-92de-fe1e8426a822/IGVFFI9986FJPY.fastq.gz
IGVFFI6911IUTB	analysis-ready	IGVFDS3268OMJN	C29;C37;C38;C39	0;1;3;5;7;9;12;14;16;18	alignments	bam	113780131924	baa055c45dcc657cb8eab06bdea2ccba	https://api.data.igvf.org/alignment-files/IGVFFI6911IUTB/@@download/IGVFFI6911IUTB.bam	s3://igvf-public/2026/07/30/38ea3d5a-f18d-4921-b91c-2f25dc85b2bf/IGVFFI6911IUTB.bam
IGVFFI9023NKZM	analysis-ready	IGVFDS3268OMJN	C29;C37;C38;C39	0;1;3;5;7;9;12;14;16;18	cell annotations	tsv	2650678	9b1ea6f0d6a90bb47483ea10563cc085	https://api.data.igvf.org/tabular-files/IGVFFI9023NKZM/@@download/IGVFFI9023NKZM.tsv.gz	s3://igvf-public/2026/07/15/2f26b8f2-b5fe-4c1f-8057-533c5baf657d/IGVFFI9023NKZM.csv.gz
IGVFFI5043FWMC	analysis-ready	IGVFDS3268OMJN	C29;C37;C38;C39	0;1;3;5;7;9;12;14;16;18	cell by gene matrix	h5ad	609867045	cfc8a5b2c789971d8eb679b80f98c788	https://api.data.igvf.org/matrix-files/IGVFFI5043FWMC/@@download/IGVFFI5043FWMC.h5ad	s3://igvf-public/2026/07/15/81c9b5ff-382d-4fe6-a40c-618d7308c483/IGVFFI5043FWMC.h5ad
IGVFFI1051YIEC	analysis-ready	IGVFDS3268OMJN	C29;C37;C38;C39	0;1;3;5;7;9;12;14;16;18	cell by peak matrix	rds	201752561	2960a58d59cb4386f63bd193de1e63c7	https://api.data.igvf.org/matrix-files/IGVFFI1051YIEC/@@download/IGVFFI1051YIEC.rds	s3://igvf-public/2026/07/15/9219de5a-1753-4e4f-9e79-72236f23e6b0/IGVFFI1051YIEC.rds
IGVFFI8639CFWZ	analysis-ready	IGVFDS3268OMJN	C29;C37;C38;C39	0;1;3;5;7;9;12;14;16;18	fragments	tsv	10871507954	6dc0ff0c03ac52df671dcc2fa2973373	https://api.data.igvf.org/tabular-files/IGVFFI8639CFWZ/@@download/IGVFFI8639CFWZ.tsv.gz	s3://igvf-public/2026/07/27/da847a5f-bfd8-448a-a868-7f5d23614ba3/IGVFFI8639CFWZ.tsv.gz
IGVFFI3605GXMQ	analysis-ready	IGVFDS3268OMJN	C29;C37;C38;C39	0;1;3;5;7;9;12;14;16;18	marker genes	tsv	1780343	3e1574f06f9b5fe12862675a1c475176	https://api.data.igvf.org/tabular-files/IGVFFI3605GXMQ/@@download/IGVFFI3605GXMQ.tsv.gz	s3://igvf-public/2026/07/22/0e844e95-0cff-430d-b089-bb8c521c38e7/IGVFFI3605GXMQ.tsv.gz
IGVFFI7116YAJZ	analysis-ready	IGVFDS3268OMJN	C29;C37;C38;C39	0;1;3;5;7;9;12;14;16;18	peaks	bed	4765845	76e912177aa2fc784a613b2ee643c7cf	https://api.data.igvf.org/tabular-files/IGVFFI7116YAJZ/@@download/IGVFFI7116YAJZ.bed.gz	s3://igvf-public/2026/07/16/9ecf6ff3-5219-4879-86f6-bbbd008728e8/IGVFFI7116YAJZ.bed.gz
IGVFFI5305AMYC	processed	IGVFDS6943WIWV	C29;C37;C38;C39	9;14;16;18	alignments	bam	17215149066	22782a83af27af11513381e1f1bea6ce	https://api.data.igvf.org/alignment-files/IGVFFI5305AMYC/@@download/IGVFFI5305AMYC.bam	s3://igvf-public/2026/01/27/7b6ae340-9d83-4c15-b71c-6b592d04d87a/IGVFFI5305AMYC.bam
IGVFFI5885XBZW	processed	IGVFDS6943WIWV	C29;C37;C38;C39	9;14;16;18	alignments	bam	62132244102	ffb5bfe56db9b5115882060de5cbf961	https://api.data.igvf.org/alignment-files/IGVFFI5885XBZW/@@download/IGVFFI5885XBZW.bam	s3://igvf-public/2026/01/27/baf28768-7c67-4bf3-bfaa-f102e8645a8c/IGVFFI5885XBZW.bam
IGVFFI6520LCGN	processed	IGVFDS6943WIWV	C29;C37;C38;C39	9;14;16;18	barcode to donor mapping	tsv	4789942	76edea37e7e4586dec169093d895bd12	https://api.data.igvf.org/tabular-files/IGVFFI6520LCGN/@@download/IGVFFI6520LCGN.tsv.gz	s3://igvf-public/2026/01/26/834771e6-e24c-4e8b-abfe-12fa598e47b6/IGVFFI6520LCGN.tsv.gz
IGVFFI4754DSNY	processed	IGVFDS6943WIWV	C29;C37;C38;C39	9;14;16;18	cell by gene matrix	hdf5	219688066	af94df76fdfd5dd4cf4f84c9e2e527f2	https://api.data.igvf.org/matrix-files/IGVFFI4754DSNY/@@download/IGVFFI4754DSNY.h5	s3://igvf-public/2026/01/26/cfe1adae-6266-43c5-9752-b4f8dd2dbdd0/IGVFFI4754DSNY.h5
IGVFFI6639RRVE	processed	IGVFDS6943WIWV	C29;C37;C38;C39	9;14;16;18	fragments	tsv	3378835570	e35da8fdd3a4e9a2700417e92dd797e8	https://api.data.igvf.org/tabular-files/IGVFFI6639RRVE/@@download/IGVFFI6639RRVE.tsv.gz	s3://igvf-public/2026/01/26/4f76b2e1-b736-43b8-8161-19f5ecbccabc/IGVFFI6639RRVE.tsv.gz
IGVFFI7689OXTO	processed	IGVFDS6943WIWV	C29;C37;C38;C39	9;14;16;18	index	tbi	1402606	82e0e874e1a93294d7a6ecc7222ca89a	https://api.data.igvf.org/index-files/IGVFFI7689OXTO/@@download/IGVFFI7689OXTO.tbi	s3://igvf-public/2026/01/26/d6eac4dc-a6d5-4f81-b263-f5d11f780f75/IGVFFI7689OXTO.tbi
IGVFFI3081YJXT	processed	IGVFDS6943WIWV	C29;C37;C38;C39	9;14;16;18	peaks	bed	1949585	0ae3bc7ff1c55c251e33b0756fcc9160	https://api.data.igvf.org/tabular-files/IGVFFI3081YJXT/@@download/IGVFFI3081YJXT.bed.gz	s3://igvf-public/2026/01/28/ce30ebdb-3423-459a-98b0-d4c5118ae263/IGVFFI3081YJXT.bed.gz
